gtdb_species_clade_id,GTDB_species,n_genomes_in_tree,cv_branch_dist,std_branch_dist,mean_branch_dist,max_branch_dist,median_branch_dist,max_median_ratio,no_genomes,no_core,no_aux_genome,no_singleton_gene_clusters,no_gene_clusters,singleton_fraction,core_fraction,aux_fraction,mean_intra_species_ANI,n_genomes_with_env,n_distinct_env_broad,env_broad_entropy,env_coverage_fraction,in_prior_ecotype_analysis,z_phylo,z_env,z_open,composite_score,rank,short_name
s__Listeria_A_booriae--RS_GCF_000766865.1,s__Listeria_A_booriae,91,0.220606581767051,0.003577977833379,0.0162188172479694,0.030296,0.016662,1.8182691153522987,92,2459,12957,6461.0,15416,0.4191100155682408,0.159509600415153,0.840490399584847,97.1,0,0,0.0,0.0,False,-0.7553899976269487,-1.519269320770872,-0.6851145959318761,-0.9865913047765655,323,Listeria A booriae
s__Chlamydia_trachomatis--RS_GCF_000012125.1,s__Chlamydia_trachomatis,166,0.6472299327585703,0.0043186174686336,0.0066724625207416,0.012983,0.006737,1.9271188956508831,167,854,859,509.0,1713,0.2971395213076474,0.4985405720957385,0.5014594279042616,99.35,18,1,0.3095434291474398,0.1077844311377245,False,0.18871758085745088,-1.1941828693374885,-2.087519400750916,-1.030994896410318,324,Chlamydia trachomatis
s__Listeria_monocytogenes_C--RS_GCF_013282665.1,s__Listeria_monocytogenes_C,165,0.6212003903258966,0.0086492646516896,0.0139234694414019,0.031738,0.009962,3.1859064444890586,166,2482,6348,2916.0,8830,0.330237825594564,0.2810872027180068,0.7189127972819932,95.81,1,0,-1.4428232973175177e-12,0.0060240963855421,True,0.1311148073148066,-1.5192693207723875,-1.7069583376452542,-1.0317042837009451,325,Listeria monocytogenes C
s__Streptococcus_suis_P--GB_GCA_002831545.1,s__Streptococcus_suis_P,142,0.2303621761894061,0.0102185639626642,0.044358688269477,0.067582,0.045219,1.4945487516309517,143,1369,15543,6757.0,16912,0.399538789025544,0.0809484389782403,0.9190515610217596,95.94,2,0,-1.4428232973175177e-12,0.0139860139860139,False,-0.733801093490877,-1.5192693207723875,-0.9101426431335138,-1.0544043524655928,326,Streptococcus suis P
s__Actinobacillus_lignieresii--RS_GCF_900444945.1,s__Actinobacillus_lignieresii,69,0.5081098330566812,0.0066427245642653,0.0130734028985507,0.034979,0.013091,2.6719883889695213,70,1831,4221,2078.0,6052,0.3433575677461996,0.3025446133509583,0.6974553866490416,96.64,0,0,0.0,0.0,False,-0.1191519723275779,-1.519269320770872,-1.5561088265156997,-1.0648433732047167,327,Actinobacillus lignieresii
s__Mesomycoplasma_hyorhinis--RS_GCF_000383515.1,s__Mesomycoplasma_hyorhinis,92,0.3304075122192656,0.000928367489058,0.0028097650771388,0.005695,0.002806,2.0295794725588023,93,593,2263,1075.0,2856,0.3764005602240896,0.2076330532212885,0.7923669467787114,99.54,1,0,-1.4428232973175177e-12,0.010752688172043,False,-0.5124030858143438,-1.5192693207723875,-1.176183733176434,-1.069285379921055,328,Mesomycoplasma hyorhinis
s__Rhizobium_rhizogenes--RS_GCF_000696095.1,s__Rhizobium_rhizogenes,56,0.5675062013731131,0.0043894094279103,0.0077345576441102,0.025789,0.0071979999999999,3.5828007779938873,57,5424,13475,6176.0,18899,0.3267897772368908,0.2869993121329171,0.7130006878670829,99.12,3,0,-1.4428232973175177e-12,0.0526315789473684,False,0.012290812816896698,-1.5192693207723875,-1.7466036601747996,-1.0845273893767635,329,Rhizobium rhizogenes
s__Riemerella_anatipestifer--RS_GCF_000252855.1,s__Riemerella_anatipestifer,105,0.6613010559663481,0.0176761521632891,0.0267293572327044,0.047901,0.037955,1.262047161111843,106,1520,5924,2211.0,7444,0.2970177324019344,0.2041912950026867,0.7958087049973133,97.72,1,1,-1.4428232973175177e-12,0.0094339622641509,True,0.21985665007946079,-1.5192693207723875,-2.088919717668388,-1.1294441294537716,330,Riemerella anatipestifer
s__Haemophilus_influenzae_D--RS_GCF_900475755.1,s__Haemophilus_influenzae_D,70,0.4475174441444173,0.0132025982273101,0.0295018627766599,0.047729,0.029032,1.644013502342243,71,1389,5245,2189.0,6634,0.3299668375037685,0.2093759421163702,0.7906240578836298,96.97,2,0,-1.4428232973175177e-12,0.028169014084507,True,-0.2532415233040777,-1.5192693207723875,-1.7100741321895347,-1.1608616587553333,331,Haemophilus influenzae D
s__Sulfitobacter_mediterraneus--RS_GCF_003054325.1,s__Sulfitobacter_mediterraneus,51,1.056568612141754,0.010365168362885,0.0098102179487179,0.028661,0.011144,2.5718772433596553,52,3501,2540,1074.0,6041,0.1777851349114385,0.5795398112895216,0.4204601887104784,96.54,50,1,0.3274449191515909,0.9615384615384616,True,1.0945745820607014,-1.175382496553456,-3.459844453403837,-1.1802174559655307,332,Sulfitobacter mediterraneus
s__Tenacibaculum_finnmarkense_A--RS_GCF_900239185.1,s__Tenacibaculum_finnmarkense_A,89,0.8043730071434215,0.0044235484295802,0.0054993745318352,0.011886,0.008127,1.462532299741602,90,2138,4416,1585.0,6554,0.2418370460787305,0.3262129996948428,0.6737870003051571,98.56,0,0,0.0,0.0,False,0.5364715588998411,-1.519269320770872,-2.723381848054913,-1.2353932033086479,333,Tenacibaculum finnmarkense A
s__Haemophilus_influenzae_E--RS_GCF_019703545.1,s__Haemophilus_influenzae_E,101,0.2550853257285242,0.0057293130323391,0.0224603787614055,0.031446,0.023621,1.3312730197705434,102,1373,5230,2253.0,6603,0.3412085415720127,0.2079357867635923,0.7920642132364077,97.42,6,0,-1.4428232973175177e-12,0.0588235294117647,True,-0.679089337114587,-1.5192693207723875,-1.5808181191247999,-1.2597255923372581,334,Haemophilus influenzae E
s__Elizabethkingia_anophelis--RS_GCF_002023665.2,s__Elizabethkingia_anophelis,134,0.3528321248161036,0.0043292557887214,0.012270015920398,0.020239,0.011968,1.6910929144385027,135,2836,13249,5007.0,16085,0.3112838047870687,0.1763133354056574,0.8236866645943426,98.34,1,0,-1.4428232973175177e-12,0.0074074074074074,False,-0.4627779383674279,-1.5192693207723875,-1.924889813714212,-1.3023123576180093,335,Elizabethkingia anophelis
s__Coxiella_burnetii--RS_GCF_005280755.1,s__Coxiella_burnetii,88,0.6812788675033099,0.0011753356564422,0.0017251902451481,0.00381,0.001187,3.2097725358045497,89,1675,3538,1252.0,5213,0.2401688087473623,0.3213121043544983,0.6786878956455016,99.73,2,0,-1.4428232973175177e-12,0.0224719101123595,False,0.2640670835443501,-1.5192693207723875,-2.742563077607781,-1.3325884382786062,336,Coxiella burnetii
s__Bordetella_holmesii--GB_GCA_000612485.1,s__Bordetella_holmesii,80,0.7637573033782685,0.0001011667266593,0.0001324592592592,0.000431,0.0001365,3.1575091575091574,81,3366,1137,859.0,4503,0.1907617144126138,0.7475016655562958,0.2524983344437042,99.96,0,0,0.0,0.0,False,0.4465899487136219,-1.519269320770872,-3.3106410124168466,-1.4611067948246987,337,Bordetella holmesii
s__Rhodophyticola_sp013179285--RS_GCF_013179285.1,s__Rhodophyticola_sp013179285,211,0.628343410825626,1.7330405746521558e-05,2.758110524903871e-05,0.000111,2.7e-05,4.111111111111112,212,4345,454,131.0,4799,0.0272973536153365,0.9053969576995208,0.0946030423004792,100.0,0,0,0.0,0.0,False,0.14692214596936135,-1.519269320770872,-5.0,-2.1241157249338367,338,Rhodophyticola sp013179285
