orgId	locusId	sysName	geneName	desc	setATCH203 LB	setATCH204 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9+glycerol	setATCH215 M9+glycerol	setATCH216 M9+glycerol	setATCH217 M9+glycerol	setATCH218 M9+glycerol	setATCH219 M9+glycerol	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
Ddia6719	HGI48_RS13575	HGI48_RS13575		protein-glutamate O-methyltransferase CheR	-0.618	-1.065	-1.813	-0.660	-1.491	-2.636	-2.374	-1.078	-1.411	-3.260	-0.064	-1.178	2.003	-0.651	-1.825	-1.201	-3.599	-0.910	-1.849	-1.145	-1.603	-1.187	-2.032	0.107	-1.173	-1.735	-1.070	-0.442	-2.023	-2.628	-2.344	-0.059	-2.703
Ddia6719	HGI48_RS13580	HGI48_RS13580		Tar ligand binding domain-containing protein	-0.075	0.818	0.239	-0.345	-0.086	-1.537	-0.593	-0.425	-1.444	-0.172	-0.941	-0.089	0.187	0.921	0.565	0.831	-0.290	-0.475	-0.485	0.908	1.402	0.267	-0.775	-0.690	-0.245	0.887	-0.303	0.475	-0.607	-0.886	0.731	0.393	-0.100
Ddia6719	HGI48_RS13585	HGI48_RS13585		chemotaxis protein CheW	-1.184	-1.991	-1.308	-1.565	0.035	-3.736	0.541	-1.542	-1.116	-1.121	-0.075	-0.802	-1.533	1.219	0.952	-0.065	-0.900	-1.984	-0.325	-0.743	-1.332	0.814	-0.446	-0.298	-0.348	0.762	0.124	-2.961	0.910	-3.041	-1.733	-0.526	-0.506
Ddia6719	HGI48_RS13590	HGI48_RS13590		chemotaxis protein CheA	-1.557	-2.084	-2.899	-1.412	-1.089	-0.056	-1.621	-2.080	-2.462	-1.884	0.338	0.667	0.040	1.238	1.266	-1.330	-5.928	-1.548	1.170	0.549	-1.620	0.997	-0.791	0.295	-1.191	0.428	0.625	-1.037	-0.594	-3.484	-1.704	1.677	-1.592
Ddia6719	HGI48_RS13595	HGI48_RS13595		flagellar motor protein MotB	0.699	1.414	-0.526	1.924	0.786	-0.065	-0.036	-0.302	0.914	-2.517	4.478	7.062	7.403	5.756	6.334	7.530	4.167	4.449	0.527	2.780	-0.302	3.675	2.497	1.672	1.123	3.112	4.036	2.230	6.574	-0.993	2.818	2.201	4.306
Ddia6719	HGI48_RS13600	HGI48_RS13600		flagellar motor stator protein MotA	2.741	2.275	2.056	3.783	-0.633	-1.310	-0.958	-1.298	-0.517	-4.049	6.536	8.831	14.516	8.182	9.650	5.844	5.956	6.046	-0.334	5.605	3.123	6.530	5.210	3.878	2.383	2.986	4.689	4.468	10.060	2.291	6.224	3.954	5.136
Ddia6719	HGI48_RS13605	HGI48_RS13605		flagellar transcriptional regulator FlhC	7.475	7.799	7.306	7.128	2.516	4.329	7.197	3.851	4.383	4.442	13.714	16.423	22.053	14.921	16.099	9.036	10.440	11.336	6.997	8.559	5.811	12.202	9.789	8.173	7.941	8.838	9.663	10.783	12.321	8.576	11.643	6.967	11.753
Ddia6719	HGI48_RS13610	HGI48_RS13610		flagellar transcriptional regulator FlhD	5.239	5.043	5.630	4.776	1.299	0.974	3.266	1.987	2.176	2.255	11.920	13.178	15.245	10.168	11.789	8.506	8.226	8.166	4.141	5.201	3.732	7.675	6.456	6.629	6.293	7.924	8.744	8.599	9.623	6.171	8.969	6.891	9.367
Ddia6719	HGI48_RS13615	HGI48_RS13615		Tar ligand binding domain-containing protein	2.059	0.326	0.269	1.372	-1.940	-0.137	-1.035	-0.913	-0.862	-1.038	-1.031	0.168	0.589	1.419	-1.359	1.012	2.046	1.606	1.822	-1.356	-0.634	1.251	0.323	0.042	0.668	1.538	1.397	1.400	1.695	2.509	0.414	2.026	1.998
Ddia6719	HGI48_RS13620	HGI48_RS13620		protein DsrB	-0.166	-2.036	-0.627	-1.003	-0.708	-0.580	-1.311	-4.154	-0.111	-1.548	-0.356	-0.523	-1.061	1.084	-0.494	0.112	-0.149	-2.165	-0.855	-0.507	-2.175	-1.096	-0.821	-0.736	-0.207	0.532	-2.288	0.616	-1.336	0.196	0.879	-2.053	-0.889
Ddia6719	HGI48_RS13625	HGI48_RS13625		EmmdR/YeeO family multidrug/toxin efflux MATE transporter	0.173	1.116	0.267	0.752	2.103	2.627	-0.604	1.062	1.234	-0.663	0.589	0.593	-0.071	0.269	-0.042	-0.331	0.602	1.060	-0.028	1.620	0.926	0.758	0.283	-0.429	0.013	1.195	0.058	0.357	0.140	0.059	0.499	0.554	-0.565
Ddia6719	HGI48_RS13630	HGI48_RS13630		cytochrome b562	-0.441	-0.070	-0.346	0.471	-0.297	-0.432	-1.227	-1.501	-2.100	-0.079	-1.286	0.785	-0.046	1.554	-1.669	-1.031	-1.240	-0.477	-1.042	1.602	2.050	-0.051	-1.764	0.617	-1.643	0.501	1.002	0.252	-0.184	0.107	-2.106	-0.157	0.905
Ddia6719	HGI48_RS13635	HGI48_RS13635		cellulase family glycosylhydrolase	1.792	0.644	-0.476	1.236	1.101	-0.201	-1.632	0.124	-1.989	0.004	1.369	-0.369	1.136	-0.714	0.998	0.682	0.378	0.275	-0.805	1.111	0.720	0.968	0.813	1.062	2.258	1.818	0.544	0.594	0.758	0.960	1.824	-1.232	1.326
Ddia6719	HGI48_RS13640	HGI48_RS13640		right-handed parallel beta-helix repeat-containing protein	-0.239	-0.317	-0.620	0.044	-0.500	-1.232	-1.025	-1.601	-0.521	0.534	-0.532	-1.411	-0.717	-0.286	-0.172	0.756	-1.552	-0.604	-0.210	-1.856	-0.240	-0.452	1.232	-0.371	-0.408	-1.017	-1.384	-1.625	-1.205	-1.189	-0.405	-0.667	-0.012
Ddia6719	HGI48_RS13645	HGI48_RS13645		phage holin family protein	-0.421	0.651	-0.792	-0.538	-1.436	-1.248	0.455	0.965	-0.042	0.362	1.199	0.181	1.780	1.265	0.030	1.381	-1.208	-1.283	0.404	0.327	0.756	1.464	0.465	0.739	0.457	0.316	0.274	0.437	0.525	0.511	-0.944	-1.493	0.185
Ddia6719	HGI48_RS13650	HGI48_RS13650		glycoside hydrolase family 104 protein	-0.114	-2.261	-1.617	-1.987	-1.578	-1.338	-1.755	-0.667	0.098	0.709	-0.023	-1.240	-2.156	-0.199	-1.500	-0.690	-0.305	0.011	-1.061	-0.202	-0.329	-0.258	-2.061	-1.347	-1.740	0.461	1.423	-1.711	-2.163	-1.727	-1.231	0.026	0.043
Ddia6719	HGI48_RS13655	HGI48_RS13655		LysB family phage lysis regulatory protein	-0.647	-0.873	-0.147	0.893	0.029	1.139	-1.205	-0.395	-1.949	0.478	0.842	0.061	0.170	-0.537	-1.146	0.461	-0.183	-0.008	1.181	-0.992	1.426	-0.498	-0.975	0.433	1.279	-0.998	0.955	0.478	0.757	-0.748	-0.112	-1.323	-1.444
Ddia6719	HGI48_RS13660	HGI48_RS13660		hypothetical protein	2.213	0.186	0.004	1.467	-0.972	0.297	-1.121	-0.430	-0.680	0.065	0.457	0.095	-0.400	0.350	0.031	2.869	1.596	1.592	-0.374	-0.129	-0.462	-0.298	0.789	1.186	1.217	-0.065	0.708	0.338	0.194	-0.823	0.047	0.151	-0.007
Ddia6719	HGI48_RS13665	HGI48_RS13665		replication endonuclease	-0.818	-1.435	-1.223	-1.066	-0.176	0.879	-1.612	0.105	0.732	1.491	0.476	-1.412	-1.406	-0.291	0.362	0.612	-0.812	0.999	0.230	0.457	-1.752	-1.043	-1.322	-0.165	-0.185	-1.171	-0.522	-2.305	-0.893	-0.520	-1.286	-1.114	-0.030
Ddia6719	HGI48_RS13680	HGI48_RS13680		4'-phosphopantetheinyl transferase superfamily protein	1.809	0.843	-0.246	-0.039	1.122	0.067	0.635	-0.508	-0.114	-0.527	0.033	-0.532	1.129	-0.202	0.332	0.521	-1.398	-0.505	0.583	0.891	0.378	0.289	-0.592	1.423	-0.675	1.235	2.274	0.611	-0.476	0.352	-1.249	-0.561	-0.444
Ddia6719	HGI48_RS13685	HGI48_RS13685		ACP S-malonyltransferase	-0.337	-1.816	-0.120	-0.179	0.026	-0.090	-1.175	0.063	-0.556	-1.233	-1.224	-1.103	-0.338	-0.840	-1.660	-1.345	-1.366	-0.065	-0.164	0.012	-1.393	-1.375	0.184	0.216	-1.708	1.035	-2.479	-0.710	-1.139	0.859	-1.342	-0.831	-0.024
Ddia6719	HGI48_RS13690	HGI48_RS13690		ACP S-malonyltransferase	0.846	-0.918	-0.744	0.357	-0.381	0.810	2.695	0.509	0.141	2.065	-0.172	1.505	0.594	0.743	-0.506	0.258	-0.289	0.522	1.312	-0.025	-0.971	-1.020	1.368	1.110	0.270	1.604	1.197	0.855	-0.060	-0.008	1.500	-0.478	0.400
Ddia6719	HGI48_RS13695	HGI48_RS13695		PfaD family polyunsaturated fatty acid/polyketide biosynthesis protein	-0.523	-0.241	-0.057	0.214	1.445	0.423	0.953	-1.278	1.002	0.331	0.860	-2.802	-0.436	-0.106	0.581	0.296	-0.113	1.167	-1.422	0.724	-2.044	0.244	0.424	-0.632	-0.514	-0.568	0.950	0.316	-0.674	0.097	-1.396	-0.039	0.210
Ddia6719	HGI48_RS13700	HGI48_RS13700		hypothetical protein	-0.328	1.103	-0.999	0.256	1.531	0.514	0.723	0.982	0.046	2.122	-0.718	0.935	0.054	0.949	-0.803	-0.519	0.748	0.222	1.100	-1.437	-0.848	0.128	-0.625	-0.171	1.438	-0.557	-0.052	0.023	-0.101	0.473	0.221	2.465	-0.256
Ddia6719	HGI48_RS13705	HGI48_RS13705		SDR family NAD(P)-dependent oxidoreductase	0.042	-0.109	-0.517	-0.038	-0.224	0.174	-0.165	-0.055	0.258	0.530	-0.892	-0.566	-0.381	-0.649	-1.208	-0.107	-0.063	-1.126	-0.003	-0.835	0.341	-0.275	0.257	-0.391	-0.310	0.195	-0.027	-0.648	-0.506	-0.230	0.235	-0.206	0.647
Ddia6719	HGI48_RS13710	HGI48_RS13710		SDR family NAD(P)-dependent oxidoreductase	-0.549	-0.259	-0.337	-0.968	-1.378	-0.852	-0.748	-0.365	-0.051	-0.432	-1.734	-1.478	-0.655	-0.739	-0.737	-0.091	0.456	-0.731	-0.833	0.284	0.910	-0.264	-0.458	-0.952	-0.697	-0.212	-0.072	0.372	-1.340	-0.259	-1.117	-0.964	-0.347
Ddia6719	HGI48_RS13715	HGI48_RS13715		hypothetical protein	-0.420	-0.471	-1.694	-0.653	-0.300	-1.987	-1.533	-2.977	-0.430	-0.398	-1.895	-0.081	-2.003	1.678	-1.368	-1.964	0.384	-0.263	0.620	-1.429	-0.220	-1.030	-0.971	1.164	-2.284	-1.129	-0.177	-1.465	-0.410	-1.514	-0.598	-0.444	-1.128
Ddia6719	HGI48_RS13720	HGI48_RS13720		cupin-like domain-containing protein	1.970	-0.082	0.050	0.170	-0.501	-0.113	-0.862	-1.530	0.072	-2.270	0.429	0.212	1.628	-0.203	0.214	0.955	0.975	0.609	0.337	0.209	0.815	-0.221	1.185	0.039	0.018	0.310	0.491	0.947	0.730	-0.102	0.025	0.242	-0.233
Ddia6719	HGI48_RS13730	HGI48_RS13730		SDR family NAD(P)-dependent oxidoreductase	0.125	-0.024	-0.251	0.086	-0.410	-0.004	0.450	-0.002	0.129	-0.297	-1.408	-0.741	-0.229	-0.911	0.374	-0.535	0.111	-0.823	-0.524	-0.467	0.414	-0.750	-0.359	0.105	-1.205	0.061	-0.266	-1.042	-0.396	-0.081	-0.384	-0.391	0.393
Ddia6719	HGI48_RS13735	HGI48_RS13735		LLM class flavin-dependent oxidoreductase	-1.170	-0.496	-1.554	-0.917	-1.392	-1.658	-1.143	-1.428	-0.201	-1.357	-0.169	0.115	-1.435	-0.765	-1.158	-0.526	-0.042	-0.528	0.217	-0.930	-1.905	-2.030	-0.043	-0.617	-0.687	-0.086	-0.929	-0.891	-0.370	-1.806	-0.375	-1.809	0.054
Ddia6719	HGI48_RS13740	HGI48_RS13740		KR domain-containing protein	-0.615	-0.027	-0.680	0.638	0.679	-0.697	0.183	-0.541	-0.985	0.271	-1.119	-0.923	-0.666	-0.390	-1.060	-0.418	0.003	0.408	0.559	0.282	0.957	0.596	-0.391	0.188	-0.496	-0.129	-0.434	-0.624	0.280	-1.191	-0.207	-0.434	0.172
Ddia6719	HGI48_RS13745	HGI48_RS13745		NAD(P)-binding domain-containing protein	1.074	0.954	0.272	0.419	-1.376	-0.109	-0.885	-0.439	-2.127	0.415	-0.870	-0.662	0.590	-1.190	-0.563	-0.209	-0.458	-1.610	1.264	-0.692	1.808	-0.298	-0.406	-1.044	0.878	-0.430	0.493	-1.361	-0.752	-0.253	-0.110	-0.303	0.475
Ddia6719	HGI48_RS13750	HGI48_RS13750		FkbM family methyltransferase	-0.037	0.578	-0.418	-0.382	0.166	-0.014	-0.302	-0.219	0.151	-0.829	-0.007	-0.298	0.499	0.102	0.004	0.006	-0.250	-0.710	-0.260	-0.350	0.158	-0.225	0.095	0.463	-0.999	0.484	0.284	-0.242	-0.107	0.613	0.289	-0.301	0.520
Ddia6719	HGI48_RS13755	HGI48_RS13755		acyl carrier protein	0.800	-0.017	-0.035	-1.045	0.726	-1.009	-1.111	0.603	-1.421	-1.139	-1.663	2.433	-0.821	0.619	-0.390	1.205	-0.371	-0.947	0.282	-1.619	-0.994	-1.299	0.004	-0.611	0.154	-1.629	0.338	-0.453	0.273	0.740	-1.300	-0.703	-0.316
Ddia6719	HGI48_RS13760	HGI48_RS13760		poly(3-hydroxyalkanoate) depolymerase	0.585	1.046	1.471	-0.644	-0.391	1.246	-0.306	0.555	-0.646	-1.627	-1.270	0.443	-0.237	-0.529	-1.305	-0.274	0.090	0.584	1.533	-0.959	-1.259	0.176	0.166	-0.128	-0.376	-0.041	-0.593	-0.694	-0.165	0.701	-0.434	-0.031	-0.308
Ddia6719	HGI48_RS13765	HGI48_RS13765		hydroxymethylglutaryl-CoA synthase family protein	-0.830	-0.771	-0.848	-0.330	-0.096	-0.439	-0.524	-0.056	-0.913	-2.917	-1.946	-1.409	-2.642	0.347	-2.033	0.454	0.102	-1.710	-0.622	-0.136	0.149	-0.508	-0.662	-0.943	-0.632	0.533	0.196	-0.989	0.764	0.533	-1.727	-0.798	0.692
Ddia6719	HGI48_RS13770	HGI48_RS13770		enoyl-CoA hydratase/isomerase	1.287	1.040	-0.112	-0.014	0.425	-0.037	-0.324	0.013	-1.318	0.453	1.423	0.977	0.741	0.958	-0.123	0.002	0.669	-0.609	1.115	-1.056	1.525	0.469	0.640	0.003	1.145	-1.008	0.597	0.133	0.333	-0.711	0.359	0.403	1.333
Ddia6719	HGI48_RS13775	HGI48_RS13775		enoyl-CoA hydratase/isomerase family protein	0.475	0.770	-0.313	-0.528	-0.822	0.630	0.676	-2.257	1.829	-0.690	-0.248	-0.564	-0.555	-2.077	-1.595	0.309	-0.968	0.244	-0.949	-1.039	0.272	-0.552	-0.239	-0.933	0.766	0.478	1.141	-0.516	-1.938	-0.937	-0.086	0.462	1.233
Ddia6719	HGI48_RS13780	HGI48_RS13780		LysE family transporter	-0.582	0.165	-0.245	0.347	-2.565	-1.804	-3.071	-2.050	-1.956	-1.894	-1.007	-0.973	0.574	0.540	-1.114	0.227	0.032	0.024	0.722	0.360	-1.926	-0.177	-0.002	0.317	-1.609	-2.332	-0.264	0.520	0.333	-0.224	1.704	-1.278	-1.491
Ddia6719	HGI48_RS13795	HGI48_RS13795		excinuclease ABC subunit UvrC	-1.213	-2.256	-1.286	-1.155	1.238	-0.056	-1.210	0.121	-0.015	0.171	-0.387	-0.209	-1.783	-1.992	-1.770	-1.778	-0.890	0.028	-4.005	0.547	0.750	-1.953	0.456	-0.546	-0.776	-0.306	-1.129	-2.436	-0.569	-0.664	0.827	-2.957	-1.803
Ddia6719	HGI48_RS13800	HGI48_RS13800		UvrY/SirA/GacA family response regulator transcription factor	1.045	-0.016	0.162	1.258	8.488	9.649	9.127	9.709	8.433	8.536	-0.797	-1.658	-0.128	-1.616	0.088	-0.627	1.377	1.810	4.457	2.878	1.139	2.655	3.037	0.723	2.206	1.911	2.810	1.720	1.612	1.463	1.044	2.429	1.141
Ddia6719	HGI48_RS13815	HGI48_RS13815		D-serine/D-alanine/glycine transporter	-3.141	-2.090	-1.417	-2.482	1.573	3.285	2.950	2.222	1.684	3.259	0.529	0.669	1.877	0.360	1.002	1.552	-2.698	-2.760	-1.184	-1.113	0.441	-2.299	-1.397	-2.040	-3.113	-1.803	-1.157	-1.708	-0.944	-0.683	-0.955	-0.438	-0.540
Ddia6719	HGI48_RS13830	HGI48_RS13830		integrase arm-type DNA-binding domain-containing protein	-0.613	0.056	0.995	-0.474	-0.200	1.057	-0.043	-0.587	-0.879	-1.341	-0.932	1.060	2.068	0.718	1.349	2.275	0.572	0.421	0.172	0.713	1.227	0.505	0.293	0.357	-0.449	-0.311	1.299	-0.568	0.087	0.818	1.154	0.993	0.799
Ddia6719	HGI48_RS13835	HGI48_RS13835		RHS repeat protein	0.049	-0.312	0.256	-1.176	-0.476	-0.713	-0.388	-0.137	-0.688	-0.438	-0.387	-0.245	-0.362	-0.422	-0.286	-1.045	0.015	-0.150	-0.798	-0.812	-0.960	0.921	-0.654	0.043	-1.941	0.070	0.465	-1.434	-0.840	0.334	-0.320	-0.519	-0.095
Ddia6719	HGI48_RS13845	HGI48_RS13845		hypothetical protein	-0.862	0.421	-0.436	0.064	-1.445	-0.123	-1.585	-1.554	-0.382	-1.308	0.881	0.202	0.029	-0.855	0.571	1.119	-0.145	-1.127	-0.321	-0.744	-1.359	-1.255	0.155	-0.222	0.128	-0.838	-2.060	-1.238	-0.206	-0.523	-1.287	-1.446	-1.828
Ddia6719	HGI48_RS13850	HGI48_RS13850		type VI secretion system PAAR protein	-0.901	-0.774	-0.918	-0.940	-2.611	-0.584	-1.928	0.708	-1.318	0.071	-0.092	0.976	-0.050	-0.940	-0.801	-1.003	-0.850	-2.676	-1.389	-1.869	-0.992	-0.820	-0.748	-1.212	1.799	-1.608	-0.470	-1.980	-1.081	-2.136	-0.829	-2.179	-0.830
Ddia6719	HGI48_RS13855	HGI48_RS13855		type VI secretion system tip protein VgrG	0.558	-0.223	0.953	0.318	0.112	0.833	1.560	0.175	0.139	-0.596	-0.176	2.197	-0.542	-0.229	-0.370	0.996	-0.964	-0.767	-0.515	-0.350	0.781	1.410	0.974	1.144	-0.380	-1.450	1.689	0.101	-0.989	-1.576	-1.726	2.971	-0.722
Ddia6719	HGI48_RS13865	HGI48_RS13865		SDR family oxidoreductase	-0.316	-0.832	-0.214	-0.713	-0.748	-1.543	-1.912	0.254	0.784	-1.132	-0.411	-1.574	0.468	-0.521	-1.335	-1.503	-1.668	0.071	-2.230	-0.596	-0.425	-0.876	-0.516	-0.567	0.065	-0.442	-0.532	-1.242	-1.186	-1.840	-1.059	-0.142	-1.059
Ddia6719	HGI48_RS13870	HGI48_RS13870		alpha/beta hydrolase	-0.735	-0.073	-1.230	0.634	-0.144	-1.117	-0.583	0.255	0.886	0.941	0.582	-2.041	-1.299	0.286	-0.877	1.226	0.504	-1.958	1.808	0.028	1.423	0.035	0.037	0.336	-2.429	-0.547	1.094	0.485	0.453	-1.262	-0.343	-0.288	1.060
Ddia6719	HGI48_RS13875	HGI48_RS13875		LysR family transcriptional regulator	-1.023	-0.585	-0.625	-1.212	-1.540	-1.557	0.370	-0.943	-1.495	-1.435	-0.924	-2.258	-0.809	-0.934	0.461	-0.302	-1.493	-0.663	0.365	-1.624	-3.341	-1.825	-1.538	-0.531	0.917	-0.860	-0.762	-0.934	0.064	-1.632	-0.708	-1.655	-1.145
Ddia6719	HGI48_RS13880	HGI48_RS13880		LysR family transcriptional regulator	-0.578	-0.263	-1.316	-0.355	-2.233	-1.133	-1.760	-2.544	-2.234	-1.420	-0.714	-1.013	-0.573	-0.352	-1.867	-0.441	-1.486	-2.279	0.276	-0.522	-1.744	-0.655	-1.071	-0.565	-0.821	-2.661	-0.325	-0.187	-0.249	0.702	-1.060	-0.672	-0.445
Ddia6719	HGI48_RS13885	HGI48_RS13885		NAD(P)-dependent alcohol dehydrogenase	-1.897	-1.163	-0.004	-0.731	-0.939	-1.018	-0.660	-1.250	-1.151	-0.854	0.106	0.830	-0.585	0.353	-0.202	-0.595	-0.035	-1.654	-0.392	-2.124	0.103	-0.181	-0.209	-0.494	0.276	-0.220	-2.252	-0.125	0.274	-0.263	0.596	-2.435	0.209
Ddia6719	HGI48_RS13890	HGI48_RS13890		IS630 family transposase	-1.905	-0.615	-1.359	-0.974	-0.459	0.065	1.689	-0.035	0.659	0.154	-1.755	-0.084	-0.682	-0.409	0.395	-1.029	-0.055	0.258	-0.889	-1.047	-2.427	-1.537	0.705	-0.897	0.061	-0.701	-0.625	-0.673	-0.200	-0.690	0.516	0.300	0.546
Ddia6719	HGI48_RS13895	HGI48_RS13895		IS110 family transposase	-0.145	0.571	0.595	0.357	-0.624	-0.036	0.906	-0.207	-0.229	0.682	1.493	0.576	0.235	-0.110	-0.500	-0.649	-1.847	-0.917	1.447	0.117	1.483	-0.062	0.824	-0.286	-1.446	0.355	-0.040	-0.653	-2.468	-0.890	0.954	1.133	0.656
Ddia6719	HGI48_RS13905	HGI48_RS13905		hypothetical protein	1.232	0.486	0.219	0.723	8.040	5.781	6.872	4.157	6.663	7.182	14.195	12.243	13.563	11.868	14.568	8.676	10.198	3.343	2.255	4.251	5.909	5.013	7.131	7.142	8.301	8.661	4.043	5.697	5.596	4.575	5.211	3.062	4.950
Ddia6719	HGI48_RS13910	HGI48_RS13910		hypothetical protein	0.206	-1.401	0.080	-0.902	5.444	3.845	0.529	5.273	2.523	3.605	6.122	7.557	8.776	5.913	7.629	4.355	4.802	2.645	2.475	0.194	3.619	0.935	2.793	6.082	4.863	6.057	4.543	1.943	3.791	2.782	2.369	2.647	0.800
Ddia6719	HGI48_RS13915	HGI48_RS13915		hypothetical protein	-0.436	-0.020	0.389	0.238	9.269	9.352	8.729	7.632	7.214	8.738	16.464	17.853	18.793	16.940	17.760	9.271	11.843	4.204	7.042	4.724	8.815	4.908	7.601	9.719	13.537	8.582	6.124	5.909	6.616	4.512	8.389	5.496	3.691
Ddia6719	HGI48_RS13920	HGI48_RS13920		deoxyribonuclease	0.439	0.526	0.399	0.095	10.420	9.847	8.868	8.052	8.439	10.685	19.989	22.704	22.346	22.120	23.466	15.750	13.780	5.556	6.578	5.021	7.421	7.883	9.582	10.418	15.314	11.336	8.120	6.955	8.369	5.057	9.350	5.214	6.304
Ddia6719	HGI48_RS13925	HGI48_RS13925		hypothetical protein	1.673	1.332	2.661	2.773	-1.434	-0.437	-0.044	-1.480	-0.957	-1.388	-2.347	-3.873	-1.513	-1.337	-2.436	-7.435	3.517	2.189	2.647	3.265	2.844	2.459	6.165	7.494	4.107	5.361	4.650	5.420	5.573	3.322	4.034	3.806	2.969
Ddia6719	HGI48_RS13930	HGI48_RS13930		hemagglutinin	-0.997	-0.077	0.345	-0.803	-0.653	-0.628	-0.518	-0.045	-0.504	0.661	0.336	1.115	0.101	1.372	0.734	0.262	0.844	0.144	0.389	0.165	-0.222	0.219	-1.048	0.908	0.177	-0.448	-0.365	-1.570	0.943	-0.505	0.378	-0.348	0.719
Ddia6719	HGI48_RS13935	HGI48_RS13935		LysM peptidoglycan-binding domain-containing protein	-0.745	-1.083	-1.174	-1.306	0.569	0.088	-0.032	-0.644	-0.039	-0.071	-1.217	-1.221	-1.384	-1.456	-0.712	-1.119	-0.202	-1.212	-0.847	-1.553	-0.235	-1.056	-1.038	-0.821	-1.047	-0.467	-1.202	-1.678	-0.447	-0.500	-0.937	-0.695	-0.932
Ddia6719	HGI48_RS13940	HGI48_RS13940		hypothetical protein	0.081	-1.034	0.407	-0.173	-0.206	-1.740	-0.519	-3.138	-0.840	-1.361	-0.992	-1.784	-0.912	-0.220	-0.538	-1.123	-0.822	0.299	-2.397	-0.625	-0.738	-1.282	-1.388	1.539	-0.930	-2.593	-1.000	0.862	-1.472	-1.990	-0.703	-0.599	0.610
Ddia6719	HGI48_RS13945	HGI48_RS13945		molybdopterin-guanine dinucleotide biosynthesis protein MobC	0.546	-0.746	-0.332	-0.003	-0.183	0.031	-0.387	-2.106	-1.246	0.647	1.072	-2.512	0.333	-1.907	0.183	1.156	-0.936	-0.279	0.700	0.496	0.832	0.300	-0.931	-0.323	-2.102	-0.021	-1.378	0.189	-0.020	1.297	-0.318	0.046	-0.833
Ddia6719	HGI48_RS13950	HGI48_RS13950		CcdB family protein	0.855	-1.344	-0.547	-0.893	-1.418	-1.283	-0.091	-0.265	-0.027	-0.720	-1.409	0.067	0.424	1.039	1.924	0.102	1.071	-1.063	0.208	0.067	-1.345	-0.125	1.548	-0.394	-0.112	-0.808	0.853	0.590	1.431	1.049	0.858	0.779	-0.383
Ddia6719	HGI48_RS13960	HGI48_RS13960		DNA primase	1.200	-0.176	-0.594	1.137	1.284	0.003	1.391	1.997	1.366	2.165	0.677	0.807	0.790	-0.035	1.702	-0.746	0.903	1.033	1.040	0.477	-1.526	0.880	0.217	-0.032	1.865	1.247	0.798	2.626	-0.240	0.671	-0.471	1.207	1.912
Ddia6719	HGI48_RS13965	HGI48_RS13965		hypothetical protein	-0.816	-0.080	-1.175	-0.475	-0.292	-0.499	-0.047	0.015	-0.707	0.576	-1.845	0.847	-0.608	-1.670	-1.139	-1.034	-2.174	-2.051	-2.228	-1.010	-0.952	-0.249	-0.753	-0.918	-0.647	0.279	-1.069	0.418	-0.753	0.133	-0.670	0.481	-0.223
Ddia6719	HGI48_RS13970	HGI48_RS13970		DUF1738 domain-containing protein	-0.133	0.387	-0.758	0.632	0.621	-0.353	1.804	0.062	1.158	-0.049	0.505	0.569	0.878	0.409	-1.055	-0.514	0.206	-0.025	-0.403	-0.262	-0.291	0.222	1.264	1.027	-0.912	-0.012	0.171	0.048	0.474	0.056	-0.587	-0.395	0.579
Ddia6719	HGI48_RS13975	HGI48_RS13975		DNA cytosine methyltransferase	-2.915	-2.307	-2.288	-2.383	-1.949	-1.882	-1.150	-1.298	-0.809	-0.528	-2.817	-0.503	-1.441	-2.002	-0.540	-2.520	-4.087	-2.928	-1.655	-3.361	-2.271	-2.525	-2.451	-5.389	-3.420	-1.312	-3.672	-2.863	-3.977	-3.741	-3.495	-4.805	-2.406
Ddia6719	HGI48_RS13980	HGI48_RS13980		ATP-binding protein	0.965	1.071	0.446	-0.032	-1.658	-1.634	-0.912	-2.735	-2.155	-1.789	-0.130	-1.042	0.625	0.502	-0.014	0.518	0.511	-0.029	-0.969	-0.042	0.467	1.030	-0.780	0.810	1.051	1.259	0.921	0.312	-0.139	1.310	1.462	1.251	0.801
Ddia6719	HGI48_RS13985	HGI48_RS13985		hypothetical protein	-0.404	-0.149	0.616	0.576	-0.255	-0.308	-1.384	-0.315	-0.592	-1.284	0.047	1.961	1.018	0.638	0.234	-0.817	0.885	0.421	0.518	-0.514	1.113	0.445	1.066	1.998	0.019	0.095	0.515	-0.042	0.209	0.961	1.122	-0.169	1.278
Ddia6719	HGI48_RS13990	HGI48_RS13990		DNA mismatch endonuclease Vsr	-0.025	0.554	-0.264	1.395	-0.133	-0.879	-0.088	-1.737	-0.286	0.637	-1.110	-1.269	-0.375	0.020	1.327	0.277	2.306	-0.197	0.285	1.005	-0.002	0.398	0.878	0.269	0.667	1.532	-0.021	0.401	0.820	1.002	-0.600	0.326	0.002
