species_id	biome_id	gtdb_phylum	length	genome_type	AA	CB	CE	GH	GT	PL	total_cazy	cazy_density	genome_count	total_genes	core_genes	cloud_genes	cloud_fraction	core_fraction
MGYG000002622	human-gut	Bacteroidota	3429958	MAG	0.0	2.0	1.0	50.0	14.0	7.0	74.0	21.57460820219956	9	3385	1206	284	0.0838995568685376	0.3562776957163958
MGYG000002625	human-gut	Firmicutes_A	2526414	MAG	0.0	2.0	0.0	14.0	8.0	0.0	24.0	9.499630701856466	82	5711	34	3102	0.5431623183330415	0.0059534232183505
MGYG000002626	human-gut	Firmicutes_A	2160259	MAG	0.0	1.0	0.0	8.0	5.0	0.0	14.0	6.480704397019061	3	2168	1599	0	0.0	0.7375461254612546
MGYG000002627	human-gut	Firmicutes_A	2286370	MAG	0.0	0.0	0.0	5.0	6.0	0.0	11.0	4.811119810004506	3	1945	1485	0	0.0	0.7634961439588689
MGYG000002630	human-gut	Firmicutes_C	1395916	MAG	0.0	0.0	0.0	1.0	12.0	0.0	13.0	9.312881290851312	7	1343	663	32	0.0238272524199553	0.4936708860759494
MGYG000002631	human-gut	Proteobacteria	1889219	MAG	0.0	3.0	0.0	11.0	19.0	0.0	33.0	17.467535526585326	21	2483	139	592	0.238421264599275	0.0559806685461135
MGYG000002633	human-gut	Firmicutes_A	2903436	MAG	0.0	5.0	0.0	48.0	18.0	0.0	71.0	24.453785101514203	67	3576	27	1312	0.3668903803131991	0.0075503355704697
MGYG000002634	human-gut	Proteobacteria	1948050	MAG	0.0	3.0	0.0	12.0	18.0	0.0	33.0	16.94001694001694	48	3091	20	1206	0.3901649951472015	0.0064703979294726
MGYG000002638	human-gut	Firmicutes_A	2571408	MAG	0.0	3.0	0.0	20.0	15.0	0.0	38.0	14.777896000945786	6	2581	945	0	0.0	0.3661371561410306
MGYG000002640	human-gut	Firmicutes_C	2032895	MAG	0.0	0.0	0.0	2.0	11.0	0.0	13.0	6.394821178663926	15	2648	340	767	0.2896525679758308	0.1283987915407855
MGYG000002641	human-gut	Firmicutes_A	2686912	MAG	0.0	3.0	0.0	28.0	20.0	0.0	51.0	18.98089702975014	20	4035	517	1585	0.392812887236679	0.1281288723667905
MGYG000002642	human-gut	Firmicutes_C	1921791	MAG	0.0	0.0	0.0	3.0	9.0	0.0	12.0	6.244175355176499	4	1695	663	0	0.0	0.3911504424778761
MGYG000002645	human-gut	Firmicutes_C	1957289	MAG	0.0	0.0	0.0	3.0	9.0	0.0	12.0	6.130929055443524	5	1890	812	0	0.0	0.4296296296296296
MGYG000002648	human-gut	Proteobacteria	1864710	MAG	0.0	3.0	0.0	13.0	9.0	0.0	25.0	13.406910457926433	5	1931	1223	0	0.0	0.6333505955463491
MGYG000002649	human-gut	Proteobacteria	1168434	MAG	0.0	2.0	0.0	7.0	13.0	0.0	22.0	18.82862018736189	3	1126	959	0	0.0	0.8516873889875666
MGYG000002652	human-gut	Myxococcota	3178465	MAG	0.0	3.0	0.0	13.0	9.0	0.0	25.0	7.865431898730991	13	3251	819	437	0.1344201784066441	0.251922485389111
MGYG000002660	human-gut	Elusimicrobiota	1485202	MAG	0.0	0.0	0.0	6.0	15.0	0.0	21.0	14.139490789805023	3	1281	1052	0	0.0	0.8212334113973458
MGYG000002661	human-gut	Firmicutes_A	2289773	MAG	0.0	3.0	0.0	40.0	10.0	0.0	53.0	23.14639922822044	7	2443	732	22	0.0090053213262382	0.2996316004911993
MGYG000002662	human-gut	Bacteroidota	2000155	MAG	0.0	0.0	0.0	6.0	13.0	1.0	20.0	9.999225060057846	11	2172	710	33	0.0151933701657458	0.3268876611418048
MGYG000002664	human-gut	Bacteroidota	2103096	MAG	0.0	0.0	0.0	3.0	14.0	1.0	18.0	8.558810439466388	16	2288	703	261	0.1140734265734265	0.3072552447552447
MGYG000002665	human-gut	Eremiobacterota	2269647	MAG	0.0	1.0	0.0	9.0	15.0	0.0	25.0	11.014928753237838	6	2102	832	0	0.0	0.39581351094196
MGYG000002667	human-gut	Firmicutes_A	1809480	MAG	0.0	1.0	0.0	4.0	8.0	1.0	14.0	7.737029422817605	9	2032	888	142	0.0698818897637795	0.437007874015748
MGYG000002668	human-gut	Bacteroidota	2820424	MAG	0.0	2.0	0.0	37.0	12.0	4.0	55.0	19.50061409206559	4	2012	1212	0	0.0	0.6023856858846919
MGYG000002670	human-gut	Firmicutes_A	2535418	MAG	0.0	3.0	0.0	22.0	20.0	0.0	45.0	17.74855270413005	21	4088	256	1371	0.3353718199608611	0.0626223091976516
MGYG000002671	human-gut	Spirochaetota	2505445	MAG	0.0	11.0	0.0	25.0	13.0	0.0	49.0	19.557403974144314	3	2201	2007	0	0.0	0.9118582462517038
MGYG000002672	human-gut	Firmicutes_A	2438668	MAG	0.0	2.0	0.0	16.0	10.0	0.0	28.0	11.481677702745928	17	2703	66	706	0.2611912689604143	0.0244173140954495
MGYG000002673	human-gut	Firmicutes_A	2826346	MAG	0.0	1.0	5.0	10.0	7.0	0.0	23.0	8.137715622927978	8	3236	1175	411	0.1270086526576019	0.3631025957972806
MGYG000002676	human-gut	Firmicutes_A	2126520	MAG	0.0	2.0	0.0	21.0	8.0	0.0	31.0	14.57780787389726	22	2231	194	305	0.136709995517705	0.0869565217391304
MGYG000002681	human-gut	Firmicutes_A	1889419	MAG	0.0	0.0	2.0	4.0	8.0	0.0	14.0	7.409685199524298	51	2956	13	992	0.3355886332882273	0.0043978349120433
MGYG000002682	human-gut	Firmicutes_A	2273918	MAG	0.0	1.0	0.0	3.0	8.0	0.0	12.0	5.277235150959709	3	2100	716	0	0.0	0.3409523809523809
MGYG000002690	human-gut	Actinobacteriota	2149807	MAG	0.0	1.0	0.0	9.0	10.0	0.0	20.0	9.303160702332814	23	3277	29	1286	0.3924321025328044	0.0088495575221238
MGYG000002695	human-gut	Firmicutes_A	1947536	MAG	0.0	0.0	1.0	7.0	4.0	0.0	12.0	6.161631928755104	6	2083	454	0	0.0	0.2179548727796447
MGYG000002697	human-gut	Firmicutes_A	2481222	MAG	0.0	1.0	1.0	23.0	9.0	0.0	34.0	13.702925413364866	21	3214	54	812	0.2526446795270691	0.0168014934660858
MGYG000002698	human-gut	Firmicutes_A	1500847	MAG	0.0	0.0	0.0	7.0	2.0	0.0	9.0	5.996613912011018	5	1474	909	0	0.0	0.6166892808683854
MGYG000002703	human-gut	Proteobacteria	2279337	MAG	0.0	2.0	0.0	9.0	14.0	0.0	25.0	10.968101689219278	6	2329	1175	0	0.0	0.5045083726921425
MGYG000002704	human-gut	Firmicutes_A	2615514	MAG	0.0	1.0	0.0	4.0	7.0	0.0	12.0	4.588008322647097	7	2774	676	217	0.078226387887527	0.243691420331651
MGYG000002707	human-gut	Firmicutes_A	2624853	MAG	0.0	3.0	0.0	16.0	7.0	0.0	26.0	9.905316602491643	14	3169	176	455	0.1435784159040707	0.0555380246134427
MGYG000002708	human-gut	Firmicutes_A	2747526	MAG	0.0	1.0	0.0	20.0	11.0	0.0	32.0	11.64684155855122	3	1419	692	0	0.0	0.4876673713883016
MGYG000002710	human-gut	Firmicutes_A	2272062	MAG	0.0	1.0	0.0	8.0	9.0	0.0	18.0	7.922319021223893	39	4485	88	2088	0.4655518394648829	0.0196209587513935
MGYG000002711	human-gut	Firmicutes_A	3636319	MAG	0.0	1.0	0.0	39.0	11.0	0.0	51.0	14.025172158988251	30	5022	120	1685	0.3355236957387495	0.02389486260454
MGYG000002715	human-gut	Firmicutes_A	2198693	MAG	0.0	1.0	0.0	5.0	8.0	0.0	14.0	6.367419189491211	524	10859	0	9204	0.8475918592872271	0.0
MGYG000002718	human-gut	Firmicutes_A	2757942	MAG	0.0	2.0	2.0	11.0	10.0	0.0	25.0	9.064730150235212	6	4108	1096	0	0.0	0.2667964946445959
MGYG000002721	human-gut	Bacteroidota	3174810	MAG	0.0	2.0	1.0	32.0	14.0	1.0	50.0	15.748973954346877	5	2838	1811	0	0.0	0.6381254404510218
MGYG000002722	human-gut	Bacteroidota	1851778	MAG	0.0	3.0	2.0	13.0	12.0	0.0	30.0	16.20064608176574	5	1774	1287	0	0.0	0.7254791431792559
MGYG000002723	human-gut	Firmicutes_A	2168286	MAG	0.0	3.0	0.0	10.0	12.0	0.0	25.0	11.52984431020631	63	2752	10	1024	0.3720930232558139	0.0036337209302325
MGYG000002724	human-gut	Firmicutes_A	2055891	MAG	0.0	1.0	0.0	3.0	5.0	0.0	9.0	4.377663990941154	48	3589	64	1823	0.507940930621343	0.0178322652549456
MGYG000002725	human-gut	Bacteroidota	3333010	MAG	0.0	2.0	0.0	34.0	13.0	0.0	49.0	14.70142603832572	7	2958	968	91	0.0307640297498309	0.3272481406355645
MGYG000002726	human-gut	Firmicutes_A	2294968	MAG	0.0	1.0	0.0	9.0	6.0	0.0	16.0	6.971774769844286	6	2159	595	0	0.0	0.2755905511811024
MGYG000002737	human-gut	Bacteroidota	2443712	MAG	1.0	1.0	1.0	33.0	7.0	0.0	43.0	17.596181546761645	12	2748	887	479	0.1743085880640466	0.3227802037845706
MGYG000002742	human-gut	Actinobacteriota	2044833	MAG	0.0	1.0	0.0	9.0	13.0	0.0	23.0	11.24786229486711	3	2129	747	0	0.0	0.3508689525598872
MGYG000002745	human-gut	Actinobacteriota	2106192	MAG	0.0	1.0	0.0	13.0	9.0	0.0	23.0	10.920182015694676	5	1965	351	0	0.0	0.1786259541984732
MGYG000002746	human-gut	Actinobacteriota	1928914	MAG	0.0	1.0	0.0	8.0	13.0	0.0	22.0	11.405381473720446	10	2120	747	224	0.1056603773584905	0.3523584905660377
MGYG000002754	human-gut	Actinobacteriota	2097152	MAG	0.0	1.0	0.0	9.0	17.0	0.0	27.0	12.874603271484377	3	1912	478	0	0.0	0.25
MGYG000002755	human-gut	Actinobacteriota	2057720	MAG	0.0	1.0	0.0	10.0	15.0	0.0	26.0	12.635343972940923	3	1718	1012	0	0.0	0.5890570430733411
MGYG000002756	human-gut	Firmicutes_A	3762639	MAG	0.0	3.0	1.0	52.0	20.0	0.0	76.0	20.19858934115125	4	3919	2571	0	0.0	0.6560347027302883
MGYG000002757	human-gut	Actinobacteriota	2128452	MAG	0.0	1.0	0.0	11.0	12.0	0.0	24.0	11.2758004408838	4	1774	482	0	0.0	0.2717023675310034
MGYG000002760	human-gut	Actinobacteriota	2129122	MAG	0.0	1.0	0.0	12.0	10.0	0.0	23.0	10.80257495812828	67	4070	1	2149	0.528009828009828	0.0002457002457002
MGYG000002762	human-gut	Bacteroidota	3275168	MAG	0.0	2.0	1.0	46.0	14.0	0.0	63.0	19.235654476350525	3	2306	1564	0	0.0	0.6782307025151778
MGYG000002763	human-gut	Actinobacteriota	2048046	MAG	0.0	1.0	0.0	8.0	8.0	0.0	17.0	8.30059481085874	36	3420	95	1458	0.4263157894736842	0.0277777777777777
MGYG000002772	human-gut	Firmicutes_A	2925670	MAG	1.0	4.0	0.0	28.0	15.0	0.0	48.0	16.406498340551053	3	1922	906	0	0.0	0.4713839750260146
MGYG000002773	human-gut	Firmicutes_A	1604284	MAG	0.0	1.0	0.0	4.0	9.0	0.0	14.0	8.726634436296814	396	17518	7	15827	0.903470715835141	0.0003995889941774
MGYG000002774	human-gut	Firmicutes	3078759	MAG	0.0	4.0	0.0	51.0	26.0	0.0	81.0	26.309301897290435	3	2911	2746	0	0.0	0.9433184472689796
MGYG000002775	human-gut	Actinobacteriota	2116416	MAG	0.0	1.0	0.0	9.0	20.0	0.0	30.0	14.174907012609998	11	2156	1202	251	0.1164192949907235	0.5575139146567718
MGYG000002776	human-gut	Firmicutes_A	1722658	MAG	0.0	1.0	0.0	9.0	3.0	0.0	13.0	7.546477594508022	5	1914	621	0	0.0	0.3244514106583072
MGYG000002777	human-gut	Firmicutes_C	1462546	MAG	0.0	0.0	0.0	1.0	9.0	0.0	10.0	6.837391781181584	15	1460	579	17	0.0116438356164383	0.3965753424657534
MGYG000002778	human-gut	Actinobacteriota	2093657	MAG	0.0	0.0	0.0	11.0	11.0	0.0	22.0	10.507929426835435	33	2126	34	302	0.1420507996237064	0.0159924741298212
MGYG000002779	human-gut	Firmicutes	3078380	MAG	0.0	0.0	0.0	5.0	11.0	0.0	16.0	5.19753896529993	30	3366	7	430	0.1277480689245395	0.0020796197266785
MGYG000002780	human-gut	Firmicutes_A	2558178	MAG	0.0	1.0	0.0	17.0	19.0	1.0	38.0	14.854322099556796	12	2801	523	147	0.0524812566940378	0.1867190289182435
MGYG000002781	human-gut	Firmicutes_A	1970017	MAG	0.0	3.0	0.0	44.0	4.0	0.0	51.0	25.88810147323602	22	2753	325	682	0.2477297493643298	0.1180530330548492
MGYG000002782	human-gut	Actinobacteriota	2155682	MAG	0.0	2.0	0.0	18.0	10.0	0.0	30.0	13.916709421890612	37	2958	82	866	0.2927653820148749	0.0277214334009465
MGYG000002783	human-gut	Bacteroidota	2416856	MAG	0.0	1.0	0.0	19.0	15.0	0.0	35.0	14.481624060349478	25	2536	148	463	0.182570977917981	0.0583596214511041
MGYG000002784	human-gut	Bacteroidota	2012007	MAG	0.0	1.0	0.0	6.0	10.0	0.0	17.0	8.449274778865083	33	2014	202	320	0.1588877855014895	0.1002979145978153
MGYG000002786	human-gut	Firmicutes	1606694	MAG	0.0	4.0	0.0	11.0	7.0	0.0	22.0	13.692713111519678	14	1580	362	3	0.0018987341772151	0.2291139240506329
MGYG000002787	human-gut	Firmicutes	3358325	MAG	0.0	2.0	0.0	27.0	26.0	0.0	55.0	16.377211854123708	15	3350	2644	304	0.0907462686567164	0.7892537313432836
MGYG000002788	human-gut	Firmicutes_A	1418375	MAG	0.0	1.0	0.0	26.0	5.0	0.0	32.0	22.56102934696396	11	1677	350	19	0.011329755515802	0.208706022659511
MGYG000002789	human-gut	Firmicutes	1826765	MAG	0.0	0.0	0.0	13.0	15.0	0.0	28.0	15.327642033868615	15	1960	1160	226	0.1153061224489795	0.5918367346938775
MGYG000002790	human-gut	Firmicutes_A	1254341	MAG	0.0	2.0	0.0	16.0	4.0	0.0	22.0	17.53909024738887	9	1571	235	17	0.0108211330362826	0.1495862507956715
MGYG000002791	human-gut	Firmicutes_A	1552787	MAG	0.0	1.0	0.0	3.0	4.0	0.0	8.0	5.152026646281815	10	2351	143	25	0.0106337728626116	0.0608251807741386
MGYG000002792	human-gut	Firmicutes_C	1488827	MAG	0.0	0.0	0.0	0.0	9.0	0.0	9.0	6.045027394049141	17	1436	153	99	0.0689415041782729	0.1065459610027855
MGYG000002794	human-gut	Firmicutes_A	1807406	MAG	0.0	1.0	0.0	4.0	5.0	0.0	10.0	5.532791193566913	108	5598	32	3697	0.6604144337263308	0.0057163272597356
MGYG000002800	human-gut	Firmicutes_C	2598484	MAG	0.0	3.0	0.0	3.0	16.0	0.0	22.0	8.466475067770284	3	2653	2506	0	0.0	0.9445910290237468
MGYG000002802	human-gut	Firmicutes_A	2307981	MAG	0.0	1.0	0.0	13.0	11.0	0.0	25.0	10.831978252853904	3	2120	1884	0	0.0	0.8886792452830189
MGYG000002804	human-gut	Firmicutes	1413908	MAG	0.0	1.0	0.0	2.0	6.0	0.0	9.0	6.365336358518376	17	1885	18	395	0.2095490716180371	0.0095490716180371
MGYG000002805	human-gut	Firmicutes_A	2212369	MAG	0.0	1.0	0.0	22.0	10.0	1.0	34.0	15.368141571320155	38	2628	38	582	0.2214611872146118	0.0144596651445966
MGYG000002808	human-gut	Actinobacteriota	1514881	MAG	0.0	1.0	0.0	5.0	1.0	0.0	7.0	4.6208250020958745	3	1103	446	0	0.0	0.4043517679057117
MGYG000002813	human-gut	Campylobacterota	1890992	MAG	0.0	0.0	0.0	2.0	15.0	0.0	17.0	8.989990438880756	36	3303	56	1134	0.3433242506811989	0.0169542839842567
MGYG000002815	human-gut	Firmicutes_A	1697277	MAG	0.0	3.0	0.0	15.0	8.0	0.0	26.0	15.318654527222131	4	1634	749	0	0.0	0.4583843329253366
MGYG000002816	human-gut	Proteobacteria	4948992	MAG	0.0	4.0	1.0	34.0	45.0	0.0	84.0	16.973153320918687	22	7176	373	2324	0.3238573021181717	0.0519788182831661
MGYG000002817	human-gut	Firmicutes	6425839	MAG	2.0	1.0	1.0	46.0	23.0	3.0	76.0	11.827249328842507	3	5064	4882	0	0.0	0.9640600315955766
MGYG000002819	human-gut	Firmicutes_C	1971073	MAG	0.0	0.0	0.0	1.0	11.0	0.0	12.0	6.088054577379935	10	2242	732	258	0.1150758251561106	0.3264942016057092
MGYG000002820	human-gut	Firmicutes_C	883065	MAG	0.0	0.0	0.0	1.0	5.0	0.0	6.0	6.794516824922288	5	920	574	0	0.0	0.6239130434782608
MGYG000002821	human-gut	Firmicutes_A	1823789	MAG	0.0	3.0	0.0	5.0	5.0	0.0	13.0	7.1280175502758265	24	3017	33	1183	0.3921113689095127	0.0109380178985747
MGYG000002827	human-gut	Proteobacteria	5102924	MAG	0.0	0.0	0.0	8.0	17.0	0.0	25.0	4.899151937203063	4	4990	4015	0	0.0	0.8046092184368737
MGYG000002831	human-gut	Firmicutes_A	1529515	MAG	0.0	2.0	0.0	12.0	7.0	0.0	21.0	13.729842466402747	528	5016	1	3655	0.7286682615629984	0.0001993620414673
MGYG000002834	human-gut	Bacteroidota	3427886	MAG	0.0	2.0	1.0	58.0	15.0	1.0	77.0	22.46282402623658	6	2818	1044	0	0.0	0.3704755145493257
MGYG000002835	human-gut	Firmicutes_A	2863124	MAG	0.0	6.0	2.0	37.0	19.0	0.0	64.0	22.35320579898041	13	3806	518	125	0.0328428796636889	0.1361008933263268
MGYG000002836	human-gut	Firmicutes_A	4582914	MAG	0.0	4.0	1.0	44.0	20.0	1.0	70.0	15.274124716283136	4	4447	3394	0	0.0	0.7632111535866877
MGYG000002838	human-gut	Firmicutes_A	3567810	MAG	0.0	3.0	0.0	12.0	9.0	0.0	24.0	6.726815609575621	4	3470	2529	0	0.0	0.7288184438040346
MGYG000002840	human-gut	Firmicutes_A	2700049	MAG	0.0	1.0	0.0	11.0	7.0	0.0	19.0	7.036909330164009	6	3029	1022	0	0.0	0.3374050841862001
MGYG000002846	human-gut	Desulfobacterota	3432213	MAG	0.0	1.0	0.0	5.0	17.0	0.0	23.0	6.701215804496982	5	3418	1461	0	0.0	0.4274429490930369
MGYG000002854	human-gut	Firmicutes_A	2123910	MAG	0.0	0.0	0.0	2.0	5.0	0.0	7.0	3.295808202795787	5	2251	493	0	0.0	0.2190137716570413
MGYG000002870	human-gut	Firmicutes	1225239	MAG	0.0	1.0	0.0	0.0	10.0	0.0	11.0	8.977840241781399	19	1721	161	354	0.2056943637420104	0.0935502614758861
MGYG000002873	human-gut	Proteobacteria	1867269	MAG	0.0	3.0	0.0	9.0	13.0	0.0	25.0	13.388536948880958	19	2379	437	498	0.2093316519546027	0.1836906263135771
MGYG000002874	human-gut	Firmicutes_A	2306396	MAG	0.0	1.0	0.0	9.0	9.0	0.0	19.0	8.23796087055302	9	2650	860	364	0.1373584905660377	0.3245283018867924
MGYG000002880	human-gut	Firmicutes_A	1989530	MAG	0.0	3.0	0.0	22.0	8.0	0.0	33.0	16.5868320658648	8	2241	465	391	0.1744756804997768	0.2074966532797858
MGYG000002882	human-gut	Firmicutes_A	2163775	MAG	0.0	1.0	0.0	6.0	7.0	0.0	14.0	6.470173654839344	477	9547	0	7736	0.8103069026919452	0.0
MGYG000002884	human-gut	Cyanobacteria	2277749	MAG	0.0	1.0	0.0	8.0	22.0	0.0	31.0	13.609928047383622	18	2523	498	360	0.1426872770511296	0.1973840665873959
MGYG000002887	human-gut	Firmicutes_A	1405530	MAG	0.0	1.0	0.0	6.0	6.0	0.0	13.0	9.249180024617049	3	1329	594	0	0.0	0.4469525959367946
MGYG000002888	human-gut	Actinobacteriota	2480296	MAG	0.0	3.0	4.0	13.0	20.0	0.0	40.0	16.12710740976077	4	2184	1704	0	0.0	0.7802197802197802
MGYG000002893	human-gut	Proteobacteria	1897749	MAG	0.0	3.0	1.0	11.0	17.0	0.0	32.0	16.862082393403977	7	2258	529	300	0.1328609388839681	0.2342781222320637
MGYG000002894	human-gut	Actinobacteriota	2092236	MAG	0.0	4.0	0.0	17.0	9.0	0.0	30.0	14.33872660636754	13	2107	256	58	0.0275272899857617	0.1214997626957759
MGYG000002897	human-gut	Actinobacteriota	2017891	MAG	0.0	4.0	0.0	14.0	8.0	0.0	26.0	12.884739562245928	11	1998	183	95	0.0475475475475475	0.0915915915915916
MGYG000002899	human-gut	Actinobacteriota	2035249	MAG	0.0	5.0	0.0	15.0	14.0	0.0	34.0	16.705572635092807	3	1696	1107	0	0.0	0.6527122641509434
MGYG000002900	human-gut	Actinobacteriota	2460697	MAG	0.0	4.0	5.0	27.0	12.0	0.0	48.0	19.506668232618644	29	2720	83	407	0.1496323529411764	0.0305147058823529
MGYG000002904	human-gut	Proteobacteria	5266198	MAG	0.0	5.0	2.0	37.0	42.0	0.0	86.0	16.330567137809858	5	5770	1488	0	0.0	0.2578856152512998
MGYG000002907	human-gut	Firmicutes_C	3559920	MAG	0.0	1.0	0.0	8.0	11.0	0.0	20.0	5.61810377761298	3	3500	2754	0	0.0	0.7868571428571428
MGYG000002916	human-gut	Actinobacteriota	1930338	MAG	0.0	1.0	0.0	7.0	10.0	0.0	18.0	9.324791824022528	3	1538	1025	0	0.0	0.6664499349804941
MGYG000002917	human-gut	Actinobacteriota	2059693	MAG	0.0	1.0	0.0	8.0	11.0	0.0	20.0	9.710184964458294	3	1683	1249	0	0.0	0.7421271538918598
MGYG000002919	human-gut	Actinobacteriota	2270965	MAG	0.0	1.0	0.0	8.0	19.0	0.0	28.0	12.32956034108848	3	1946	1780	0	0.0	0.9146968139773896
MGYG000002922	human-gut	Bacteroidota	2264361	MAG	0.0	1.0	2.0	27.0	7.0	3.0	40.0	17.665027793713104	32	2850	344	876	0.3073684210526315	0.1207017543859649
MGYG000002924	human-gut	Actinobacteriota	2950040	MAG	0.0	0.0	0.0	4.0	4.0	0.0	8.0	2.7118276362354408	3	2373	1873	0	0.0	0.7892962494732406
MGYG000002930	human-gut	Bacteroidota	2680968	MAG	0.0	1.0	0.0	25.0	12.0	0.0	38.0	14.173984918880048	285	6449	0	4298	0.6664599162660878	0.0
MGYG000002933	human-gut	Bacteroidota	3120707	MAG	0.0	2.0	1.0	38.0	12.0	0.0	53.0	16.983331020823165	18	3476	1014	498	0.1432681242807825	0.2917146144994246
MGYG000002934	human-gut	Firmicutes_A	2823222	MAG	0.0	2.0	1.0	21.0	20.0	0.0	44.0	15.585030153491296	3	2415	1471	0	0.0	0.6091097308488613
MGYG000002935	human-gut	Bacteroidota	2727252	MAG	0.0	0.0	0.0	44.0	9.0	0.0	53.0	19.433481027789146	4	2836	1392	0	0.0	0.4908321579689704
MGYG000002936	human-gut	Actinobacteriota	1843617	MAG	0.0	1.0	0.0	8.0	8.0	0.0	17.0	9.221004145654982	4	1730	786	0	0.0	0.4543352601156069
MGYG000002941	human-gut	Actinobacteriota	1921862	MAG	0.0	3.0	0.0	12.0	11.0	0.0	26.0	13.528546794723034	5	2015	99	0	0.0	0.0491315136476426
MGYG000002943	human-gut	Actinobacteriota	3026158	MAG	0.0	5.0	0.0	21.0	13.0	0.0	39.0	12.887628471481	5	2649	1440	0	0.0	0.5436013590033975
MGYG000002944	human-gut	Firmicutes_A	2679802	MAG	0.0	1.0	0.0	8.0	6.0	0.0	15.0	5.597428466730005	11	3124	651	262	0.0838668373879641	0.2083866837387964
MGYG000002945	human-gut	Firmicutes_A	3969748	MAG	0.0	4.0	0.0	15.0	13.0	0.0	32.0	8.060965078891657	9	3733	813	5	0.001339405304045	0.2177873024377176
MGYG000002954	human-gut	Firmicutes_A	2474898	MAG	0.0	0.0	0.0	6.0	3.0	0.0	9.0	3.6365135047989856	3	2404	727	0	0.0	0.3024126455906822
MGYG000002955	human-gut	Desulfobacterota	2308820	MAG	0.0	0.0	0.0	3.0	9.0	0.0	12.0	5.197460174461414	208	3667	14	1496	0.4079629124625034	0.0038178347422961
MGYG000002958	human-gut	Actinobacteriota	2138240	MAG	0.0	1.0	0.0	8.0	13.0	0.0	22.0	10.288835677940735	13	1816	131	2	0.001101321585903	0.0721365638766519
MGYG000002959	human-gut	Firmicutes_A	1622414	MAG	0.0	1.0	0.0	0.0	4.0	0.0	5.0	3.0818274497138214	5	1769	963	0	0.0	0.5443753533069531
MGYG000002960	human-gut	Bacteroidota	3004760	MAG	0.0	2.0	1.0	47.0	12.0	1.0	63.0	20.966732783982746	3	2432	1859	0	0.0	0.764391447368421
MGYG000002961	human-gut	Actinobacteriota	2107327	MAG	0.0	1.0	0.0	4.0	14.0	0.0	19.0	9.016161231740494	3	1769	1630	0	0.0	0.921424533634822
MGYG000002962	human-gut	Firmicutes_A	3186188	MAG	0.0	5.0	0.0	32.0	19.0	0.0	56.0	17.57586181355275	3	2880	2554	0	0.0	0.8868055555555555
MGYG000002971	human-gut	Actinobacteriota	1990751	MAG	0.0	1.0	0.0	7.0	14.0	0.0	22.0	11.051105838952235	7	1800	1204	10	0.0055555555555555	0.6688888888888889
MGYG000002972	human-gut	Actinobacteriota	1431879	MAG	0.0	1.0	0.0	4.0	5.0	0.0	10.0	6.983830337619311	9	1405	740	114	0.0811387900355871	0.5266903914590747
MGYG000002974	human-gut	Firmicutes_A	2263240	MAG	0.0	3.0	0.0	5.0	7.0	0.0	15.0	6.627666531167706	9	2856	453	612	0.2142857142857142	0.1586134453781512
MGYG000002976	human-gut	Patescibacteria	624962	MAG	0.0	2.0	0.0	3.0	5.0	0.0	10.0	16.000972859149837	3	597	270	0	0.0	0.4522613065326633
MGYG000002978	human-gut	Actinobacteriota	2133642	MAG	0.0	1.0	0.0	10.0	12.0	0.0	23.0	10.779690313557756	5	1993	1069	0	0.0	0.5363773206221776
MGYG000002986	human-gut	Firmicutes	1827227	MAG	0.0	2.0	0.0	7.0	11.0	0.0	20.0	10.945547542806668	5	2254	169	0	0.0	0.074977817213842
MGYG000002990	human-gut	Firmicutes_C	1615172	MAG	0.0	0.0	0.0	1.0	12.0	0.0	13.0	8.04867840700557	49	2503	0	992	0.3963244107071514	0.0
MGYG000002991	human-gut	Actinobacteriota	2117444	MAG	0.0	1.0	0.0	7.0	13.0	0.0	21.0	9.917617656004126	5	1853	1694	0	0.0	0.914193200215866
MGYG000002992	human-gut	Firmicutes_A	2425923	MAG	0.0	3.0	0.0	11.0	20.0	0.0	34.0	14.015284079502935	3	2179	1700	0	0.0	0.7801743919229004
MGYG000002993	human-gut	Firmicutes_A	2537318	MAG	0.0	1.0	0.0	21.0	10.0	0.0	32.0	12.611742004746745	443	16224	1	13394	0.8255670611439843	6.16370808678501e-05
MGYG000002994	human-gut	Firmicutes_C	2223689	MAG	0.0	1.0	0.0	5.0	12.0	0.0	18.0	8.094657121566911	19	2550	258	200	0.0784313725490196	0.1011764705882353
MGYG000002996	human-gut	Desulfobacterota	2461669	MAG	0.0	0.0	0.0	3.0	9.0	0.0	12.0	4.874741486365551	21	2807	72	547	0.1948699679372996	0.0256501603135019
MGYG000002998	human-gut	Actinobacteriota	1260934	MAG	0.0	1.0	0.0	3.0	6.0	0.0	10.0	7.93062920025949	6	1314	162	0	0.0	0.1232876712328767
MGYG000003001	human-gut	Firmicutes_A	1905072	MAG	0.0	3.0	0.0	5.0	17.0	0.0	25.0	13.122863597806276	5	1874	1011	0	0.0	0.53948772678762
MGYG000003004	human-gut	Firmicutes_A	2769057	MAG	0.0	2.0	1.0	20.0	12.0	1.0	36.0	13.000815801191523	32	4336	193	1777	0.4098247232472324	0.0445110701107011
MGYG000003005	human-gut	Firmicutes_A	2620760	MAG	0.0	2.0	0.0	41.0	7.0	2.0	52.0	19.8415726735756	4	1813	299	0	0.0	0.1649200220628792
