OG_id	essentiality_class	pct_core	n_genes	n_organisms	n_essential_organisms	frac_essential	rep_gene	rep_desc
OG01831	variably_essential	100.0	38	34	3	0.073170731707317	gloA	Lactoylglutathione lyase (EC 4.4.1.5)
OG01832	universally_essential	97.2972972972973	37	37	48	1.0	rplA	50S ribosomal protein L1 (NCBI)
OG01833	variably_essential	90.41095890410958	73	39	8	0.1702127659574468	ydjA	nitroreductase
OG01834	variably_essential	96.15384615384616	26	25	1	0.0384615384615384	ybaS	predicted glutaminase (NCBI)
OG01835	variably_essential	100.0	23	23	27	0.8709677419354839	ybeD	Protein of unknown function DUF493
OG01836	universally_essential	100.0	31	31	46	1.0	nusG	transcription termination/antitermination factor NusG
OG01837	never_essential	50.0	4	4	0	0.0		cysteine desulfurase
OG01838	variably_essential	80.85106382978722	47	34	2	0.0526315789473684	cheA	chemotaxis protein CheA
OG01839	never_essential	76.47058823529412	17	16	0	0.0	narG	nitrate reductase subunit alpha
OG01840	never_essential	100.0	4	4	0	0.0		phenylacetic acid degradation protein PaaN
OG01841	never_essential	97.14285714285714	35	28	0	0.0	yqiA	putative esterase
OG01842	variably_essential	100.0	9	9	5	0.5555555555555556		c-type cytochrome biogenesis protein CcsB
OG01843	variably_essential	100.0	35	35	42	0.9545454545454546	engB	cell division checkpoint GTPase YihA
OG01844	variably_essential	100.0	33	32	7	0.1842105263157894	cobQ	cobyric acid synthase CobQ
OG01845	never_essential	91.66666666666666	12	12	0	0.0		Uncharacterized conserved protein, contains ferritin-like DUF455 domain
OG01846	variably_essential	88.88888888888889	18	14	3	0.1764705882352941	yojI	peptide ABC transporter
OG01847	variably_essential	100.0	21	21	1	0.0434782608695652		Protein containing domains DUF404, DUF407, DUF403
OG01848	never_essential	100.0	20	20	0	0.0	ynfA	protein belonging to uncharacterized protein family UPF0060
OG01849	variably_essential	82.85714285714286	35	27	2	0.064516129032258	ybaN	membrane protein
OG01850	variably_essential	100.0	32	32	6	0.1363636363636363	bioB	biotin synthase (RefSeq)
OG01851	never_essential	85.71428571428571	21	16	0	0.0		glucoamylase
OG01852	variably_essential	100.0	32	32	44	0.9777777777777776	coaD	phosphopantetheine adenylyltransferase
OG01853	never_essential	83.33333333333334	6	6	0	0.0	ynbC	Putative lipase in cluster with Phosphatidate cytidylyltransferase
OG01854	variably_essential	96.0	25	25	2	0.0588235294117647	creA	creA protein (NCBI ptt file)
OG01855	variably_essential	96.29629629629629	27	27	5	0.1470588235294117	yraP	BON domain-containing protein
OG01856	variably_essential	91.95402298850574	87	32	8	0.2105263157894736	ygbI	DeoR/GlpR transcriptional regulator
OG01857	variably_essential	90.9090909090909	11	10	5	0.4545454545454545		DUF1840 domain-containing protein
OG01858	never_essential	93.33333333333333	15	12	0	0.0	ytfF	transporter, drug/metabolite exporter family
OG01859	variably_essential	13.846153846153847	65	27	18	0.5625	insF-5	Tn4652, transposase subunit B
OG01860	variably_essential	100.0	4	4	2	0.5		DUF1854 domain-containing protein
OG01861	variably_essential	81.3953488372093	43	26	5	0.15625	ccoN	Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)
OG01862	variably_essential	100.0	41	39	16	0.3404255319148936	hisD	histidinol dehydrogenase (RefSeq)
OG01863	variably_essential	96.55172413793103	29	29	11	0.3055555555555556		peptidase S41
OG01864	never_essential	94.11764705882352	17	16	0	0.0		putative mRNA 3-end processing factor
OG01865	variably_essential	100.0	10	10	1	0.0833333333333333		acyl-CoA-binding protein
OG01866	never_essential	87.5	24	19	0	0.0		paraquat-inducible protein A
OG01867	variably_essential	96.66666666666667	30	27	1	0.03125	rsuA	ribosomal small subunit pseudouridine synthase A
OG01868	variably_essential	90.0	10	9	2	0.1666666666666666		Uncharacterized conserved protein, DUF1800 family
OG01869	variably_essential	90.0	20	20	7	0.2258064516129032		transcriptional regulator
OG01870	variably_essential	96.0	25	22	2	0.08	yegS	putative lipid kinase
OG01871	never_essential	100.0	7	7	0	0.0		acetaldehyde dehydrogenase
OG01872	variably_essential	100.0	30	30	14	0.3783783783783784	trpF	phosphoribosylanthranilate isomerase
OG01873	variably_essential	97.14285714285714	35	35	1	0.0227272727272727	nth	endonuclease III
OG01874	variably_essential	100.0	10	10	4	0.3076923076923077	otsB	trehalose-phosphatase
OG01875	variably_essential	87.5	16	16	8	0.3478260869565217	bfd	Bacterioferritin-associated ferredoxin
OG01876	never_essential	85.71428571428571	35	27	0	0.0		Oxidoreductase
OG01877	variably_essential	91.30434782608695	23	22	1	0.0384615384615384	aidB	acyl-CoA dehydrogenase
OG01878	universally_essential	100.0	20	20	24	1.0		EF-P arginine 32 rhamnosyl-transferase
OG01879	never_essential	100.0	9	9	0	0.0	deoR	transcriptional regulator, DeoR family
OG01880	variably_essential	100.0	4	4	1	0.25		hypothetical protein
OG01881	variably_essential	84.0	25	21	10	0.3571428571428571	speC	amino acid decarboxylase
OG01882	universally_essential	91.30434782608695	23	23	32	1.0	secE	Preprotein translocase subunit SecE (TC 3.A.5.1.1)
OG01883	never_essential	85.29411764705883	34	33	0	0.0	ycaJ	Recombination protein MgsA
OG01884	variably_essential	89.47368421052632	19	14	2	0.1111111111111111	yhiD	membrane protein
OG01885	variably_essential	85.29411764705883	34	22	1	0.04	yeaN	predicted transporter (NCBI)
OG01886	never_essential	71.42857142857143	7	7	0	0.0	b1408	CDP-alcohol phosphatidyltransferase
OG01887	never_essential	80.0	5	5	0	0.0		cyanophycin synthetase
OG01888	never_essential	95.65217391304348	23	16	0	0.0		aspartyl beta-hydroxylase
OG01889	variably_essential	93.75	64	40	47	0.9791666666666666	purB	adenylosuccinate lyase (NCBI ptt file)
OG01890	variably_essential	96.36363636363636	55	33	2	0.0512820512820512	mltB	lytic murein transglycosylase
OG01891	variably_essential	100.0	22	22	26	0.8666666666666667	sdhD	succinate dehydrogenase subunit D (RefSeq)
OG01892	never_essential	95.65217391304348	23	23	0	0.0	yjgR	ATPase
OG01893	never_essential	54.54545454545454	11	9	0	0.0		GNAT family N-acetyltransferase
OG01894	variably_essential	80.0	10	9	2	0.1666666666666666		Predicted membrane protein
OG01895	variably_essential	100.0	4	3	1	0.25		AraC family transcriptional regulator
OG01896	never_essential	71.42857142857143	7	7	0	0.0	tynA	tyramine oxidase, copper-requiring (NCBI)
OG01897	variably_essential	90.0	10	8	2	0.1818181818181818		L-fuconolactonase (EC 3.1.1.-)
OG01898	universally_essential	100.0	2	2	2	1.0		thioredoxin
OG01899	variably_essential	93.81443298969072	97	41	7	0.1458333333333333	pabC	aminotransferase class IV (RefSeq)
OG01900	variably_essential	94.73684210526315	38	38	42	0.9130434782608696	dnak2	Heat shock protein Hsp70
OG01901	variably_essential	100.0	34	33	2	0.048780487804878	anmK	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.-)
OG01902	never_essential	60.0	10	9	0	0.0		copper oxidase
OG01903	never_essential	100.0	1	1	0	0.0		conserved membrane protein of unknown function
OG01904	never_essential	100.0	8	7	0	0.0		ABC transporter substrate-binding protein
OG01905	variably_essential	89.36170212765957	47	29	4	0.1081081081081081		SCO family protein
OG01906	variably_essential	100.0	46	37	12	0.2608695652173913	yggJ	16S ribosomal RNA methyltransferase RsmE (RefSeq)
OG01907	variably_essential	94.44444444444444	36	36	31	0.7209302325581395	plsX	Phosphate:acyl-ACP acyltransferase PlsX
OG01908	variably_essential	94.44444444444444	54	27	6	0.1764705882352941	mntC	putative Cation ABC transporter, periplasmic cation-binding protein
OG01909	variably_essential	100.0	8	7	1	0.0909090909090909		excinuclease ATPase subunit (RefSeq)
OG01910	never_essential	50.0	2	2	0	0.0		phosphate ABC transporter ATP-binding protein
OG01911	variably_essential	96.0	25	25	2	0.0588235294117647	yibP	murein hydrolase activator EnvC
OG01912	never_essential	91.66666666666666	12	11	0	0.0		NAD(P)/FAD-dependent oxidoreductase
OG01913	variably_essential	100.0	22	22	5	0.1785714285714285		1-acyl-sn-glycerol-3-phosphate acyltransferase
OG01914	variably_essential	100.0	12	12	11	0.8461538461538461	rnb	ribonuclease II
OG01915	variably_essential	97.61904761904762	42	38	25	0.5555555555555556	lysC	aspartate kinase
OG01916	variably_essential	97.61904761904762	42	40	4	0.0833333333333333	yggV	XTP/dITP diphosphatase
OG01917	variably_essential	96.96969696969697	33	33	2	0.0465116279069767	yqgE	UPF0301 protein YqgE
OG01918	never_essential	100.0	5	5	0	0.0		membrane protein
OG01919	variably_essential	94.28571428571428	35	35	3	0.0714285714285714	yeeZ	NAD-dependent dehydratase
OG01920	variably_essential	93.75	48	29	1	0.03125		transglutaminase
OG01921	never_essential	80.0	15	14	0	0.0		nuclease
OG01922	variably_essential	78.94736842105263	19	18	1	0.0454545454545454		DUF2076 domain-containing protein
OG01923	variably_essential	100.0	37	37	47	0.9791666666666666	secY	Preprotein translocase secY subunit (TC 3.A.5.1.1)
OG01924	never_essential	100.0	6	5	0	0.0		2,5-dihydroxypyridine 5,6-dioxygenase
OG01925	variably_essential	97.2972972972973	37	35	4	0.0888888888888888	surE	5'/3'-nucleotidase SurE
OG01926	variably_essential	96.0	25	25	9	0.2903225806451613	ampD	N-acetyl-anhydromuranmyl-L-alanine amidase
OG01927	variably_essential	93.10344827586206	29	27	1	0.03125	glcF	glycolate oxidase iron-sulfur subunit protein
OG01928	variably_essential	95.45454545454545	44	39	14	0.3043478260869565	pstB-1	phosphate ABC transporter ATP-binding protein
OG01929	variably_essential	87.5	16	16	1	0.0454545454545454		Membrane proteins related to metalloendopeptidases
OG01930	never_essential	90.47619047619048	21	19	0	0.0		membrane protein
OG01931	variably_essential	92.6829268292683	41	30	33	0.8461538461538461	yeeD	Rhodanese-like domain protein
OG01932	variably_essential	80.0	40	25	6	0.1875	gspG	general secretion pathway protein G (RefSeq)
OG01933	variably_essential	100.0	11	11	7	0.5833333333333334		ADP-ribose pyrophosphatase
OG01934	variably_essential	75.0	8	8	4	0.3636363636363636	ptB	phosphate acetyltransferase
OG01935	variably_essential	100.0	23	23	6	0.1875	sspB	Stringent starvation protein B
OG01936	never_essential	100.0	1	1	0	0.0		Subtilisin-like serine proteases
OG01937	variably_essential	96.42857142857143	28	28	8	0.25	yggT	YggT family protein
OG01938	never_essential	100.0	7	7	0	0.0		dipeptidyl peptidase IV (NCBI ptt file)
OG01939	never_essential	100.0	3	3	0	0.0		hypothetical protein
OG01940	never_essential	60.0	5	5	0	0.0		hypothetical protein (NCBI ptt file)
OG01941	variably_essential	96.15384615384616	26	22	22	0.7096774193548387	ccmF	Cytochrome c biogenesis factor
OG01942	never_essential	100.0	18	18	0	0.0		lipoprotein
OG01943	variably_essential	94.5945945945946	37	37	46	0.9787234042553192	coaBC	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC
OG01944	universally_essential	93.93939393939394	33	33	48	1.0	rpsJ	ribosomal protein S10, bacterial
OG01945	variably_essential	0.0	3	3	1	0.25		glycerol-3-phosphate cytidylyltransferase (RefSeq)
OG01946	never_essential	100.0	1	1	0	0.0		TolB protein precursor/tail-specific protease
OG01947	variably_essential	94.44444444444444	18	15	18	0.75	csrA	carbon storage regulator (NCBI ptt file)
OG01948	variably_essential	95.65217391304348	23	18	1	0.0476190476190476	astA	arginine N-succinyltransferase
OG01949	never_essential	100.0	3	3	0	0.0		Predicted extracellular nuclease
OG01950	never_essential	100.0	31	22	0	0.0	ptrB	oligopeptidase B (RefSeq)
OG01951	variably_essential	100.0	7	7	1	0.0909090909090909	yghD	general secretion pathway M protein (RefSeq)
OG01952	universally_essential	93.93939393939394	33	33	44	1.0	lpxK	tetraacyldisaccharide 4'-kinase
OG01953	universally_essential	100.0	2	2	3	1.0		50S ribosomal protein L21
OG01954	never_essential	60.0	5	3	0	0.0		sensory box protein (NCBI ptt file)
OG01955	variably_essential	97.10144927536231	69	36	32	0.7272727272727273	lpxL	lipid A biosynthesis lauroyl acyltransferase (NCBI)
OG01956	never_essential	100.0	11	11	0	0.0	yohC	Protein of unknown function (DUF1282).
OG01957	variably_essential	97.2972972972973	37	37	10	0.2222222222222222	ppiD	PpiC-type peptidyl-prolyl cis-trans isomerase (RefSeq)
OG01958	universally_essential	100.0	36	36	46	1.0	gmk	guanylate kinase
OG01959	never_essential	100.0	1	1	0	0.0		multisubunit sodium/proton antiporter, MrpD subunit (TC 2.A.63.1)
OG01960	never_essential	50.0	2	2	0	0.0		1,4-dihydroxy-2-naphthoate octaprenyltransferase
OG01961	universally_essential	97.05882352941177	34	34	47	1.0	rpsH	30S ribosomal protein S8
OG01962	never_essential	100.0	15	15	0	0.0	yhbE	conserved inner membrane protein (NCBI)
OG01963	variably_essential	100.0	18	17	2	0.0952380952380952	astB	N-succinylarginine dihydrolase
OG01964	variably_essential	83.33333333333334	30	23	3	0.1153846153846153		Uncharacterized protein conserved in bacteria (DUF2063).
OG01965	variably_essential	100.0	9	9	2	0.1666666666666666		Uncharacterized conserved protein, contains Zn-finger domain
OG01966	never_essential	50.0	2	2	0	0.0		PAS domain S-box/diguanylate cyclase (GGDEF) domain
OG01967	variably_essential	88.23529411764706	17	15	3	0.1304347826086956		carboxymuconolactone decarboxylase family protein
OG01968	variably_essential	100.0	35	35	45	0.9782608695652174	ribD	riboflavin biosynthesis protein RibD
OG01969	never_essential	100.0	7	7	0	0.0	trpC/F	bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase (RefSeq)
OG01970	never_essential	87.5	8	8	0	0.0		Tryptophan-rich sensory protein (mitochondrial benzodiazepine receptor homolog)
OG01971	variably_essential	83.33333333333334	6	5	1	0.1428571428571428	desC	acyl-CoA desaturase
OG01972	variably_essential	58.333333333333336	12	11	3	0.25		tyrosine phosphatase
OG01973	never_essential	94.11764705882352	17	17	0	0.0	yecP	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB
OG01974	never_essential	50.0	2	2	0	0.0		Xaa-Pro aminopeptidase
OG01975	never_essential	0.0	2	2	0	0.0		hypothetical protein
OG01976	never_essential	100.0	3	3	0	0.0		Imidazolonepropionase and related amidohydrolases
OG01977	variably_essential	85.1063829787234	47	31	8	0.2162162162162162	apbE	FAD:protein FMN transferase ApbE
OG01978	variably_essential	93.75	16	16	10	0.4545454545454545	yhbY	Protein of unknown function UPF0044
OG01979	variably_essential	90.0	20	18	9	0.391304347826087	ompA	Thrombospondin type 3 repeat:OmpA/MotB:OmpF
OG01980	never_essential	93.75	16	14	0	0.0		conserved protein of unknown function containing tetratricopeptide (TPR) domain repeat
OG01981	never_essential	100.0	3	3	0	0.0		putative lipoprotein (RefSeq)
OG01982	never_essential	0.0	1	1	0	0.0		Beta-lactamase class C and other penicillin binding proteins
OG01983	never_essential	100.0	1	1	0	0.0		peptidase A1, pepsin (RefSeq)
OG01984	never_essential	0.0	1	1	0	0.0		conserved protein of unknown function
OG01985	variably_essential	100.0	10	6	1	0.1111111111111111		peptidase S9, prolyl oligopeptidase active site region (RefSeq)
OG01986	universally_essential	90.47619047619048	42	36	47	1.0	prsA	ribose-phosphate pyrophosphokinase
OG01987	variably_essential	97.05882352941177	34	34	31	0.8157894736842105	ygfZ	glycine cleavage T protein (aminomethyl transferase) (RefSeq)
OG01988	variably_essential	96.0	25	18	10	0.4347826086956521	rsxD	electron transport complex subunit RsxD
OG01989	variably_essential	84.61538461538461	39	25	1	0.0333333333333333		Microsomal dipeptidase (EC 3.4.13.19)
OG01990	variably_essential	93.54838709677419	31	29	29	0.7631578947368421	nuoA	NADH:ubiquinone oxidoreductase subunit A
OG01991	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG01992	variably_essential	93.33333333333333	15	15	2	0.1176470588235294		pilus assembly protein
OG01993	variably_essential	100.0	22	22	2	0.0588235294117647	recF	recombinase RecF
OG01994	never_essential	88.88888888888889	9	6	0	0.0	nhaD	citrate transporter
OG01995	variably_essential	95.45454545454545	22	22	11	0.3666666666666666	cysE	Serine acetyltransferase (EC 2.3.1.30)
OG01996	never_essential	95.55555555555556	45	32	0	0.0	ltaE	low specificity L-threonine aldolase
OG01997	variably_essential	91.57894736842105	95	38	5	0.1136363636363636		membrane protein, putative
OG01998	never_essential	0.0	3	3	0	0.0		Putative protein-S-isoprenylcysteine methyltransferase
OG01999	variably_essential	93.54838709677419	31	31	3	0.0697674418604651	hslU	ATP-dependent protease ATPase subunit HslU
OG02000	never_essential	75.0	4	4	0	0.0		Predicted 3'-5' exonuclease related to the exonuclease domain of PolB
OG02001	never_essential	100.0	2	2	0	0.0		ATP-grasp domain protein
OG02002	never_essential	100.0	11	10	0	0.0		peptidase S1
OG02003	variably_essential	91.30434782608695	69	34	17	0.3953488372093023	yfgD	arsenate reductase (glutaredoxin)
OG02004	never_essential	100.0	2	2	0	0.0		Polyketide cyclase / dehydrase and lipid transport.
OG02005	variably_essential	100.0	3	3	1	0.2		thioester dehydrase family protein (RefSeq)
OG02006	variably_essential	100.0	41	41	27	0.5625	purD	phosphoribosylamine--glycine ligase
OG02007	variably_essential	100.0	26	19	8	0.3478260869565217	rsxA	electron transport complex subunit RsxA
OG02008	never_essential	100.0	4	4	0	0.0		conserved hypothetical protein (NCBI ptt file)
OG02009	variably_essential	100.0	39	39	7	0.1521739130434782	tgt	tRNA guanosine(34) transglycosylase Tgt
OG02010	variably_essential	100.0	30	30	39	0.9069767441860463	cmk	cytidylate kinase
